"Join_Count,N,9,0","TARGET_FID,N,9,0","CLSFID,N,9,0","ADMINID,N,19,5","COUNTRYID,N,19,5","LATI,N,19,5","LENGTH,N,19,5","LONGI,N,19,5","rp00005,N,19,15","rp00010,N,19,15","rp00002,N,19,15","rp00500,N,19,15","rp00100,N,19,15","Station,C,80","rp00050,N,19,15","rp00250,N,19,15","Nr,N,10,0","rp01000,N,19,15","rp00025,N,19,15"
1,8961,2219,2427,199,17.409,95.627,106.691,1.1805624055,1.2430625803,1.086163673,1.5731454217,1.4387667765,diva_id__443,1.3806155335,1.5153323937,914,1.6309166499,1.3220317168
1,8962,2220,2427,199,17.76,4.124,106.428,1.1805624055,1.2430625803,1.086163673,1.5731454217,1.4387667765,diva_id__443,1.3806155335,1.5153323937,914,1.6309166499,1.3220317168
1,8963,2210,2430,199,16.603,17.17,107.509,0.7198153592,0.7668149149,0.648828382,1.015034171,0.9139826677,diva_id__441,0.8702534687,0.9715593066,912,1.0584776025,0.8261989782
1,8964,2213,2429,199,16.65,1.31,107.447,0.7311883621,0.7776956351,0.6609449165,1.0233149935,0.9233219236,diva_id__3206,0.8800507529,0.9802954934,3677,1.0663033898,0.8364576979
1,8965,2214,2430,199,16.629,20.948,107.539,0.7311883621,0.7776956351,0.6609449165,1.0233149935,0.9233219236,diva_id__3206,0.8800507529,0.9802954934,3677,1.0663033898,0.8364576979
1,8966,2215,2429,199,16.797,36.386,107.328,0.7556105893,0.8012078751,0.686741566,1.0420213084,0.9439847586,diva_id__3208,0.9015602557,0.9998435518,3679,1.0841685699,0.8588201667
1,8967,2216,2429,199,16.694,1.61,107.464,0.7288896735,0.7748450059,0.6594798655,1.0175493945,0.9187430258,diva_id__3209,0.8759853902,0.9750404427,3680,1.0600276117,0.8329096903
1,8968,2205,2582,199,16.151,9.008,108.142,0.7338252527,0.7742798212,0.6727236638,0.9879329662,0.9009535277,diva_id__3194,0.863313898,0.9505122532,3665,1.0253266233,0.8253942757
1,8969,2206,2430,199,16.326,44.485,108.014,0.6943013412,0.7376895518,0.6287688512,0.9668361721,0.8735492497,diva_id__3200,0.8331801087,0.9267018231,3671,1.0069415034,0.7925106708
1,8970,2207,2430,199,16.198,5.826,108.187,0.6768767741,0.7140290238,0.6207629264,0.9102415978,0.8303623173,diva_id__3201,0.795795222,0.875875549,3672,0.9445827993,0.7609709899
1,8971,2208,2430,199,16.403,22.166,107.799,0.7046918317,0.7537927325,0.6305310343,1.0131098449,0.9075403397,diva_id__3202,0.8618560129,0.967691224,3673,1.0584956276,0.8158318509
1,8972,2209,2430,199,16.309,5.97,107.815,0.7059420973,0.7555396534,0.6310311639,1.0174797567,0.9108424166,diva_id__3203,0.8646959931,0.9716017267,3674,1.0633246162,0.818206297
1,8973,2211,2430,199,16.574,5.315,107.605,0.7108771981,0.7567805744,0.6415458634,0.9992105663,0.9005159061,diva_id__3204,0.8578066113,0.9567496742,3675,1.0416407584,0.814779612
1,8974,2212,2430,199,16.525,15.262,107.683,0.7087883947,0.7555827591,0.6381113335,1.0027183358,0.9021080047,diva_id__3205,0.8585697192,0.9594332746,3676,1.0459721013,0.8147075625
1,8975,2183,2542,199,13.926,11.759,109.286,1.0060046077,1.0518935871,0.9366950176,1.294247545,1.1955838387,diva_id__3179,1.152887939,1.2517999701,3650,1.3366644296,1.1098744343
1,8976,2184,2542,199,13.753,31.309,109.286,1.01145505,1.0573362847,0.9421571575,1.2996493398,1.2010022852,diva_id__3180,1.1583135914,1.2572089288,3651,1.3420590656,1.1153073463
1,8977,2185,2542,199,13.885,2.367,109.25,1.0117461173,1.0579406332,0.9419750523,1.3019082242,1.2025875985,diva_id__3181,1.1596074223,1.2591780262,3652,1.3446075276,1.1163075266
1,8978,2186,2542,199,13.812,15.584,109.22,1.0117461173,1.0579406332,0.9419750523,1.3019082242,1.2025875985,diva_id__3181,1.1596074223,1.2591780262,3652,1.3446075276,1.1163075266
1,8979,2188,2542,199,14.098,29.076,109.224,1.0051729069,1.0509486252,0.9360343838,1.2927044155,1.1942842267,diva_id__3184,1.1516937072,1.2503616079,3655,1.3350166087,1.1087863666
1,8980,2189,2542,199,14.292,15.357,109.186,1.0049247849,1.0505433159,0.9360236735,1.2914689515,1.1933867235,diva_id__3185,1.1509424537,1.2492715429,3656,1.3336358506,1.1081824508
1,8981,2190,2542,199,14.447,23.271,109.111,0.9965806521,1.0415534681,0.9286548128,1.2790688821,1.1823749751,diva_id__438,1.1405314898,1.2374687637,909,1.3206389229,1.0983767403
1,8982,2248,2553,199,20.93,12.758,106.924,2.6188612255,2.7891464113,2.3616666537,3.6884753833,3.3223533263,diva_id__449,3.1639170461,3.5309605886,920,3.8458762924,3.0043021949
1,8983,2249,2553,199,20.968,2.884,106.872,2.5160941352,2.6808572587,2.267239951,3.5510225043,3.19677317,diva_id__3237,3.043474712,3.3986156496,3708,3.7033191665,2.889035902
1,8984,2250,2553,199,20.958,15.708,106.931,2.6188612255,2.7891464113,2.3616666537,3.6884753833,3.3223533263,diva_id__449,3.1639170461,3.5309605886,920,3.8458762924,3.0043021949
1,8985,2251,2553,199,20.95,2.606,107.012,2.6188612255,2.7891464113,2.3616666537,3.6884753833,3.3223533263,diva_id__449,3.1639170461,3.5309605886,920,3.8458762924,3.0043021949
1,8986,2252,2553,199,20.98,5.272,107.029,2.6188612255,2.7891464113,2.3616666537,3.6884753833,3.3223533263,diva_id__449,3.1639170461,3.5309605886,920,3.8458762924,3.0043021949
1,8987,2253,2553,199,20.999,0.56499,107.044,2.6188612255,2.7891464113,2.3616666537,3.6884753833,3.3223533263,diva_id__449,3.1639170461,3.5309605886,920,3.8458762924,3.0043021949
1,8988,2254,2553,199,21.007,4.362,107.065,2.6188612255,2.7891464113,2.3616666537,3.6884753833,3.3223533263,diva_id__449,3.1639170461,3.5309605886,920,3.8458762924,3.0043021949
1,8989,2255,2553,199,21.014,0.14699,107.084,2.6188612255,2.7891464113,2.3616666537,3.6884753833,3.3223533263,diva_id__449,3.1639170461,3.5309605886,920,3.8458762924,3.0043021949
1,8990,2256,2553,199,21.021,4.779,107.105,2.6188612255,2.7891464113,2.3616666537,3.6884753833,3.3223533263,diva_id__449,3.1639170461,3.5309605886,920,3.8458762924,3.0043021949
1,8991,2257,2553,199,21.035,5.525,107.145,2.5570716161,2.7175189272,2.3147359291,3.5648910267,3.2199209148,diva_id__3245,3.0706379632,3.4164763237,3716,3.7131984235,2.9202445301
1,8992,2258,2553,199,21.01,3.533,107.113,2.5570716161,2.7175189272,2.3147359291,3.5648910267,3.2199209148,diva_id__3245,3.0706379632,3.4164763237,3716,3.7131984235,2.9202445301
1,8993,2259,2553,199,20.941,17.783,107.093,2.5570716161,2.7175189272,2.3147359291,3.5648910267,3.2199209148,diva_id__3245,3.0706379632,3.4164763237,3716,3.7131984235,2.9202445301
1,8994,2260,2553,199,20.954,6.19,107.188,2.5570716161,2.7175189272,2.3147359291,3.5648910267,3.2199209148,diva_id__3245,3.0706379632,3.4164763237,3716,3.7131984235,2.9202445301
1,8995,2261,2553,199,21.26,93.437,107.367,2.8526613038,3.019740487,2.6003089997,3.9021375635,3.5429085797,diva_id__3249,3.3874552196,3.74758834,3720,4.0565750456,3.2308454779
1,8996,10233,2553,199,21.222,76.799,107.552,3.0101425306,3.1869155592,2.7431488799,4.1205088452,3.7404375866,diva_id__10424,3.5759649052,3.9569927578,10892,4.2839067079,3.4102687495
1,8997,2197,2582,199,15.473,18.504,108.639,0.8777846364,0.9081884107,0.8318635207,1.0687601889,1.0033904837,diva_id__3198,0.9751022866,1.0406365195,3669,1.0968635244,0.9466036601
1,8998,2199,2582,199,16.11,2.379,108.159,0.7338252527,0.7742798212,0.6727236638,0.9879329662,0.9009535277,diva_id__3194,0.863313898,0.9505122532,3665,1.0253266233,0.8253942757
1,8999,2200,2582,199,16.074,9.673,108.2,0.7249027826,0.7634549727,0.6666744993,0.9670610667,0.8841718412,diva_id__44,0.8483022171,0.9314000649,515,1.0026962851,0.8121657672
1,9000,2201,2582,199,16.004,11.434,108.206,0.678365123,0.7100086562,0.6305715059,0.8771279863,0.8090927347,diva_id__3195,0.7796510444,0.8478575327,3666,0.9063772769,0.7499903443
1,9001,2202,2582,199,16.151,40.624,108.312,0.6720083027,0.7041626978,0.6234430923,0.8739800484,0.804846417,diva_id__3196,0.774929412,0.8442370445,3667,0.9037015477,0.7447898613
1,9002,2203,2582,199,15.795,66.446,108.429,0.8245714905,0.8544016727,0.7795167142,1.0119441332,0.9478076809,diva_id__3197,0.9200531637,0.9843510398,3668,1.0395172763,0.8920921871
1,9003,2204,2582,199,15.54,0.43999,108.588,0.8777846364,0.9081884107,0.8318635207,1.0687601889,1.0033904837,diva_id__3198,0.9751022866,1.0406365195,3669,1.0968635244,0.9466036601
1,9004,11674,2139,9,-11.025,119.035,136.77499,2.0213777302,2.0878134957,1.921034778,2.4386814144,2.2958410433,diva_id__11721,2.2340280587,2.377227942,12189,2.500090455,2.1717552616
1,9005,1136,1789,19,6.33,16.926,2.409,1.0137887313,1.0458904979,0.9653030098,1.2154299008,1.1464094234,diva_id__2166,1.116541385,1.1857355786,2637,1.2451027535,1.086451165
1,9006,1137,1761,19,6.341,1.738,2.492,1.0149871062,1.0472614687,0.9662406999,1.2177124045,1.1483208368,diva_id__2168,1.1182922121,1.1878584301,2639,1.2475447941,1.0880402113
1,9007,1138,1761,19,6.353,24.564,2.61,1.0149871062,1.0472614687,0.9662406999,1.2177124045,1.1483208368,diva_id__2168,1.1182922121,1.1878584301,2639,1.2475447941,1.0880402113
1,9008,1132,1768,19,6.258,39.853,1.81,1.0056402117,1.0376998175,0.9572181688,1.2070165562,1.1380867268,diva_id__2158,1.1082579154,1.177361233,2629,1.2366504382,1.0782072144
1,9009,1133,1789,19,6.287,6.132,2.015,1.006661422,1.0387193427,0.9582419241,1.2080271822,1.1391009757,diva_id__2160,1.1092737321,1.1783734177,2631,1.2376595066,1.0792246106
1,9010,1134,1789,19,6.309,28.046,2.167,1.0089305375,1.040795084,0.9608031071,1.2090816545,1.1405712125,diva_id__2162,1.1109238876,1.1796067622,2633,1.238535236,1.0810560231
1,9011,1135,1789,19,6.327,4.653,2.312,1.0099201772,1.0419307375,0.9615722112,1.2109884521,1.1421640729,diva_id__2164,1.1123808942,1.1813784962,2635,1.2405769996,1.0823761654
1,9012,1186,1812,31,4.552,131.03101,8.69,1.5339731175,1.5827690359,1.4602729581,1.8404754416,1.7355616644,diva_id__2252,1.6901610985,1.7953389311,2723,1.8855793176,1.6444228082
1,9013,1187,1812,31,4.164,103.96,8.982,1.1545129553,1.194690463,1.0938298323,1.4068803637,1.3204966206,port_sonara,1.283114773,1.3697159337,323,1.4440179232,1.2454548504
1,9014,1188,1887,31,3.937,39.982,9.492,1.2397572374,1.2778893162,1.1821634801,1.4792766714,1.3972907074,diva_id__2262,1.3618119622,1.4440042751,2733,1.5145235652,1.3260692988
1,9015,1189,1812,31,4.099,8.326,9.473,1.2397572374,1.2778893162,1.1821634801,1.4792766714,1.3972907074,diva_id__2262,1.3618119622,1.4440042751,2733,1.5145235652,1.3260692988
1,9016,1190,1887,31,4.022,20.637,9.536,1.2455512486,1.283842146,1.1877176155,1.4860682718,1.4037408394,diva_id__246,1.3681143266,1.4506489673,717,1.5214619675,1.3322227964
1,9017,1191,1887,31,3.912,16.789,9.663,1.2259481418,1.2660272527,1.1654136347,1.4776974898,1.3915253047,diva_id__2264,1.3542350071,1.4406240773,2735,1.5147440976,1.3166673156
1,9018,1192,1887,31,3.812,47.213,9.544,1.1835438729,1.2218878596,1.1256300549,1.4243943666,1.3419527894,diva_id__2266,1.3062768813,1.3889259542,2737,1.4598371348,1.2703355885
1,9019,1193,1887,31,3.554,53.255,9.691,1.1114537186,1.1456652292,1.0597814913,1.3263468461,1.2527903086,diva_id__2268,1.2209593278,1.2947009982,2739,1.3579698134,1.1888915636
1,9020,1194,1887,31,3.325,19.512,9.863,1.0994640326,1.1347942883,1.04610208,1.3213843459,1.2454224479,diva_id__2270,1.2125505672,1.2887036523,2741,1.3540414109,1.1794341602
1,9021,1195,1896,31,3.053,50.931,9.96,1.1025309702,1.136523057,1.0511901554,1.316045828,1.2429610634,deltas_312,1.2113342384,1.2846029486,16505,1.3474659738,1.1794721487
1,9022,1196,1896,31,2.596,56.785,9.829,1.0661118812,1.1007710666,1.0137634969,1.2838169931,1.2092979314,deltas_316,1.1770504262,1.2517570435,16508,1.3158537629,1.1445630393
1,9023,9408,2151,39,-11.377,156.978,43.291,2.1466289114,2.188055245,2.0840595922,2.4068405835,2.3177717992,diva_id__9682,2.2792280224,2.3685209822,10150,2.4451324792,2.2403975273
1,9024,9416,2151,39,-12.259,67.59,43.624,2.1685518809,2.2100367535,2.1058941459,2.4291312548,2.3399366086,diva_id__9689,2.301338366,2.3907575045,10157,2.4674772603,2.2624530001
1,9025,9417,2151,39,-12.184,115.775,44.348,2.1005785153,2.1409624008,2.0395836843,2.3542422468,2.2674147806,diva_id__9690,2.2298409155,2.3168869161,10158,2.391570569,2.1919875471
1,9026,1204,2041,40,-4.43,164.37801,11.661,0.9945991983,1.0226869848,0.9521760938,1.171027312,1.1106371017,diva_id__2288,1.0845037396,1.1450459449,2759,1.1969898942,1.0581759775
1,9027,1076,2491,43,4.412,42.755,-7.357,0.7414640494,0.76644672,0.7037308361,0.8983879649,0.8446739164,diva_id__2058,0.8214296079,0.8752788482,2529,0.9214803732,0.7980123904
1,9028,1077,2502,43,4.687,114.987,-6.729,0.7601026293,0.7856407891,0.7215304186,0.9205157454,0.8656073659,diva_id__2060,0.8418462207,0.8968927979,2531,0.9441216131,0.8179083217
1,9029,1103,2503,43,5.163,13.214,-3.608,0.8325331669,0.858743924,0.7929450815,0.997171076,0.940816577,diva_id__2106,0.9164296355,0.972925972,2577,1.0213986503,0.8918612851
1,9030,1104,2492,43,5.319,145.77699,-3.131,0.8459608984,0.8723537565,0.8060977721,1.0117426406,0.9549966149,deltas_300,0.9304402434,0.9873290921,16495,1.0361385377,0.9057012028
1,9031,1106,2492,43,5.114,15.838,-3.165,0.8551088736,0.8820033912,0.8144880533,1.0240416945,0.9662170748,diva_id__2108,0.9411939508,0.9991641081,2579,1.048901294,0.9159846855
1,9032,1079,2501,43,4.993,26.286,-5.971,0.7910356616,0.8169204026,0.7519399831,0.9536257621,0.8979722149,diva_id__2064,0.8738886044,0.929682225,2535,0.9775519876,0.8496258415
1,9033,1080,2498,43,5.066,48.533,-5.644,0.7956519619,0.8207036343,0.7578145299,0.9530092994,0.8991468933,diva_id__215,0.8758383843,0.9298363556,686,0.9761654887,0.8523564887
1,9034,1081,2500,43,5.177,118.582,-5.086,0.8057859474,0.8321698345,0.7659363707,0.97151134,0.9147846024,diva_id__2074,0.8902365777,0.9471060898,2545,0.9958989449,0.865505946
1,9035,1082,2498,43,5.194,2.745,-5.308,0.7952851645,0.8209484013,0.7565240405,0.9564839281,0.9013066266,diva_id__2068,0.8774291075,0.9327452837,2539,0.9802054091,0.853373969
1,9036,1083,2500,43,5.194,2.357,-5.33,0.7987927092,0.824669321,0.7597093089,0.9613317473,0.9056956784,diva_id__2070,0.8816196315,0.9373957298,2541,0.9852504587,0.8573644885
1,9037,1084,2498,43,5.225,11.265,-5.309,0.7952851645,0.8209484013,0.7565240405,0.9564839281,0.9013066266,diva_id__2068,0.8774291075,0.9327452837,2539,0.9802054091,0.853373969
1,9038,1085,2500,43,5.205,61.904,-4.999,0.8086911762,0.834766903,0.7693070375,0.9724809174,0.9164167409,diva_id__2082,0.892155434,0.9483607174,2553,0.9965836782,0.8677136528
1,9039,1086,2503,43,5.219,75.417,-4.458,0.8140300472,0.8401344,0.7746026724,0.9779995974,0.9218738734,diva_id__218,0.8975859323,0.9538529181,689,1.0021288183,0.8731173189
1,9040,1088,2503,43,5.19,74.367,-4.458,0.8140300472,0.8401344,0.7746026724,0.9779995974,0.9218738734,diva_id__218,0.8975859323,0.9538529181,689,1.0021288183,0.8731173189
1,9041,1089,2500,43,5.184,6.574,-4.806,0.8086911762,0.834766903,0.7693070375,0.9724809174,0.9164167409,diva_id__2082,0.892155434,0.9483607174,2553,0.9965836782,0.8677136528
1,9042,1090,2503,43,5.293,77.01,-4.47,0.8140300472,0.8401344,0.7746026724,0.9779995974,0.9218738734,diva_id__218,0.8975859323,0.9538529181,689,1.0021288183,0.8731173189
1,9043,1078,2501,43,4.902,20.953,-6.162,0.7841705734,0.8091790593,0.7463983692,0.9412566433,0.8874870904,diva_id__2062,0.8642187628,0.9181236473,2533,0.9643729138,0.8407773476
1,9044,1087,2503,43,5.239,29.007,-4.012,0.8193904035,0.8451939411,0.7804173726,0.9814704401,0.9259914845,abidjan_vridi,0.9019834271,0.9576020166,0,1.0053216064,0.8777967793
1,9045,1091,2503,43,5.306,28.273,-3.999,0.8193904035,0.8451939411,0.7804173726,0.9814704401,0.9259914845,abidjan_vridi,0.9019834271,0.9576020166,0,1.0053216064,0.8777967793
1,9046,1092,2503,43,5.299,4.466,-3.856,0.8323837147,0.8586589907,0.7926981816,0.9974268871,0.9409336691,diva_id__21,0.9164866981,0.9731221028,492,1.0217140987,0.8918578717
1,9047,1093,2503,43,5.281,5.583,-3.815,0.8323837147,0.8586589907,0.7926981816,0.9974268871,0.9409336691,diva_id__21,0.9164866981,0.9731221028,492,1.0217140987,0.8918578717
1,9048,1094,2503,43,5.274,4.642,-3.771,0.8323837147,0.8586589907,0.7926981816,0.9974268871,0.9409336691,diva_id__21,0.9164866981,0.9731221028,492,1.0217140987,0.8918578717
1,9049,1095,2503,43,5.279,3.4,-3.741,0.8323837147,0.8586589907,0.7926981816,0.9974268871,0.9409336691,diva_id__21,0.9164866981,0.9731221028,492,1.0217140987,0.8918578717
1,9050,1096,2503,43,5.313,5.949,-3.766,0.8323837147,0.8586589907,0.7926981816,0.9974268871,0.9409336691,diva_id__21,0.9164866981,0.9731221028,492,1.0217140987,0.8918578717
1,9051,1097,2503,43,5.337,1.217,-3.787,0.8323837147,0.8586589907,0.7926981816,0.9974268871,0.9409336691,diva_id__21,0.9164866981,0.9731221028,492,1.0217140987,0.8918578717
1,9052,1098,2503,43,5.363,6.671,-3.809,0.8323837147,0.8586589907,0.7926981816,0.9974268871,0.9409336691,diva_id__21,0.9164866981,0.9731221028,492,1.0217140987,0.8918578717
1,9053,1099,2503,43,5.317,19.158,-3.735,0.8323837147,0.8586589907,0.7926981816,0.9974268871,0.9409336691,diva_id__21,0.9164866981,0.9731221028,492,1.0217140987,0.8918578717
1,9054,1100,2503,43,5.258,4.641,-3.771,0.8323837147,0.8586589907,0.7926981816,0.9974268871,0.9409336691,diva_id__21,0.9164866981,0.9731221028,492,1.0217140987,0.8918578717
1,9055,1101,2503,43,5.264,40.42,-3.972,0.8323837147,0.8586589907,0.7926981816,0.9974268871,0.9409336691,diva_id__21,0.9164866981,0.9731221028,492,1.0217140987,0.8918578717
1,9056,1102,2503,43,5.191,22.35,-3.766,0.8279313787,0.8540061199,0.7885487286,0.9917149292,0.9356528717,deltas_299,0.9113924818,0.9675956408,16494,1.015816779,0.8869516245
1,9057,9212,1894,56,3.753,69.739,8.885,1.1434931934,1.1792887503,1.0894284613,1.3683362079,1.291373888,diva_id__9505,1.2580690831,1.335225108,9973,1.401423368,1.2245165314
1,9058,9213,1897,56,3.398,84.7,8.435,1.0659592206,1.0993026456,1.0155981286,1.2753996323,1.2037095244,diva_id__9506,1.1726862255,1.2445567688,9974,1.3062201959,1.1414321514
1,9059,9214,1897,56,3.347,41.896,8.785,1.0705290279,1.1038328559,1.0202277422,1.2797207189,1.2081157465,diva_id__9507,1.1771292893,1.2489144828,9975,1.3105046815,1.1459123309
1,9060,1197,1919,56,1.823,125.185,9.752,1.0452159912,1.0784894718,0.9949605415,1.2542170605,1.1826773367,diva_id__2276,1.1517191152,1.2234388959,2747,1.2849729719,1.1205306027
1,9061,1198,1919,56,1.13,99.324,9.525,1.1014308426,1.1361959146,1.0489225296,1.3198010613,1.2450543379,diva_id__2278,1.2127083139,1.287643166,2749,1.3519357061,1.1801216753
1,9062,9425,2551,62,-12.673,104.61,45.068,2.0688387709,2.1085235057,2.00889992,2.3181109198,2.2327866641,diva_id__9697,2.1958633009,2.2814023076,10165,2.3547929911,2.1586652733
1,9063,9426,2551,62,-12.76,11.438,45.271,2.0864024333,2.1261296789,2.0263993751,2.3359416057,2.2505259495,dzaoudzi,2.2135630336,2.2991936707,101,2.3726629713,2.176325159
1,9064,9427,2551,62,-12.783,1.106,45.293,2.0864024333,2.1261296789,2.0263993751,2.3359416057,2.2505259495,dzaoudzi,2.2135630336,2.2991936707,101,2.3726629713,2.176325159
1,9065,9428,2551,62,-12.796,2.323,45.286,2.0864024333,2.1261296789,2.0263993751,2.3359416057,2.2505259495,dzaoudzi,2.2135630336,2.2991936707,101,2.3726629713,2.176325159
1,9066,5538,2121,64,-7.965,43.338,-140.666,0.87664207,0.8978044891,0.8446788709,1.009569799,0.964069491,diva_id__6195,0.9443796106,0.9899944374,6663,1.0291310073,0.9245432616
1,9067,5548,2121,64,-8.677,2.226,-140.61099,0.8505507965,0.8718587128,0.818367842,0.9843924387,0.9385793042,diva_id__1076,0.9187540506,0.9646824913,1547,1.0040881355,0.8987813215
1,9068,5550,2121,64,-8.68,0.912,-140.60201,0.8505507965,0.8718587128,0.818367842,0.9843924387,0.9385793042,diva_id__1076,0.9187540506,0.9646824913,1547,1.0040881355,0.8987813215
1,9069,5551,2121,64,-8.681,0.64399,-140.59801,0.8505507965,0.8718587128,0.818367842,0.9843924387,0.9385793042,diva_id__1076,0.9187540506,0.9646824913,1547,1.0040881355,0.8987813215
1,9070,5566,2121,64,-8.802,75.517,-140.11301,0.8858252852,0.9077193953,0.8527569578,1.0233489932,0.9762755111,diva_id__6224,0.9559048526,1.003096813,6692,1.0435865307,0.9353826615
1,9071,5629,2121,64,-9.334,1.026,-140.082,0.8420707462,0.8635689842,0.8096003343,0.9771078584,0.9308855221,diva_id__6281,0.9108831899,0.9572218622,6749,0.9969794766,0.8907320649
1,9072,5632,2121,64,-9.363,0.95099,-140.017,0.842096314,0.8636430943,0.809552585,0.9774383357,0.9311116309,diva_id__6283,0.911064134,0.9575074376,6751,0.9973548235,0.8908675084
1,9073,5633,2121,64,-9.362,0.94199,-140.01199,0.842096314,0.8636430943,0.809552585,0.9774383357,0.9311116309,diva_id__6283,0.911064134,0.9575074376,6751,0.9973548235,0.8908675084
1,9074,5634,2121,64,-9.365,0.58799,-140.01601,0.842096314,0.8636430943,0.809552585,0.9774383357,0.9311116309,diva_id__6283,0.911064134,0.9575074376,6751,0.9973548235,0.8908675084
1,9075,5635,2121,64,-9.434,0.762,-140.129,0.8422832904,0.8638710045,0.8096777359,0.97788243,0.9314677153,diva_id__6286,0.9113821329,0.9579136679,6754,0.9978367543,0.8911471385
